time,tx,ty,tz,rw,rx,ry,rz,rear_wheel_angle,steer_angle,front_wheel_angle,crank_angle,left_pedal_angle,right_pedal_angle
1.604163568773234,4.909950098312876,1.0182787088942251,0.28374672052360606,0.9323132831144562,-0.1829403272827098,-0.05414928611243496,0.3072338418787109,0.33927897156700737,13.970454546226662,9.93333630324596,0.08138924498245481,-0.08138924498245514,nan
1.6208736059479554,4.954792591999097,1.065443515804142,0.2833010560405878,0.9283497005681265,-0.1838431300659992,-0.056688775142074384,0.31804861225211695,0.3475250077107054,14.172087284318605,10.066442221499566,0.081576699292746,-0.08157669929274607,nan
1.6375836431226765,4.998698477922677,1.1136159525894775,0.2830310162206675,0.9242886399047875,-0.18395567384534822,-0.059084363001440925,0.3291805860797019,0.35545080896916215,14.375183165782012,10.200013374249664,0.08177803745682295,-0.08177803745682283,nan
1.6542936802973978,5.0416662129176935,1.1627467458158913,0.2829542996552962,0.9201403579488806,-0.18323817610812063,-0.06129073610364779,0.3406008487337465,0.3626084697424211,14.579650131279232,10.334019633851135,0.08199936733984227,-0.08199936733984195,nan
1.6710037174721188,5.083671464818464,1.2128160442968499,0.2830866870156034,0.9159177661884607,-0.18165243197990694,-0.06325731801075256,0.35227198477059196,0.3685028421449708,14.785377313741357,10.468437150359483,0.0822485302609465,-0.08224853026094617,nan
1.6877137546468401,5.124721992363519,1.2637795840670958,0.283429711286453,0.9116340691032114,-0.17921106010247206,-0.06494212870956212,0.3641280542692913,0.3726653053156718,14.992154789187621,10.603225132106981,0.08253257588079897,-0.08253257588079847,nan
1.7044237918215612,5.164842915622585,1.3155864414127525,0.28397349340235123,0.9073036440063706,-0.1759650160052767,-0.0663142179766887,0.376083548176684,0.37469094457841245,15.199708855302864,10.738336527940017,0.0828562124947161,-0.08285621249471552,nan
1.7211338289962825,5.2040392935220625,1.3682122758144977,0.2847051292296564,0.9029483899142903,-0.17197304406142194,-0.06734363144883262,0.3880390606249878,0.3741654571800406,15.407732887965334,10.873731543828406,0.08322198941179883,-0.08322198941179801,nan
1.7378438661710036,5.2423540200546555,1.4216068122475114,0.28559756379565043,0.8985909736553633,-0.16734636026436783,-0.06802431823839884,0.39987766866827584,0.3708403810298352,15.615862401913878,11.009360411200428,0.0836266604177467,-0.08362666041774576,nan
1.754553903345725,5.2798367742344565,1.4757204469987197,0.28661848721498207,0.8942578705812564,-0.16221611263026436,-0.06836616490871224,0.4114788709062436,0.3645931662740123,15.823730190371025,11.145175879598847,0.08406217678920172,-0.08406217678920071,nan
